| searchIndex     | searchRa        | searchDec       | ned_name                     | ra              | dec             | object_type     | redshift        | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004847.78+075542.1 | 00:48:47.78     | +07:55:42.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00481932+0804192      | 00:48:19.33     | +08:04:19.5     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005420.49+072959.1 | 00:54:20.50     | +07:29:59.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004808.76+094116.0 | 00:48:08.76     | +09:41:16.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005245.87+072802.9 | 00:52:45.87     | +07:28:03.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005855+085958          | 00:58:55.17     | +08:59:58.8     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004811.64+080702.2 | 00:48:11.65     | +08:07:02.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005600.13+073932.0 | 00:56:00.14     | +07:39:32.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005441.75+101756.5 | 00:54:41.76     | +10:17:56.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J004804+093930          | 00:48:04.17     | +09:39:30.6     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005846.29+083437.4 | 00:58:46.30     | +08:34:37.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005854.00+084544.9 | 00:58:54.00     | +08:45:44.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005848.57+083703.0 | 00:58:48.58     | +08:37:03.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004727.14+083115.9 | 00:47:26.73     | +08:31:15.9     | Blue*           |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004736.13+092520.0 | 00:47:36.13     | +09:25:20.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005208.68+102014.1 | 00:52:08.68     | +10:20:14.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005555+073845          | 00:55:55.10     | +07:38:45.4     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005305.62+072749.0 | 00:53:05.63     | +07:27:49.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005617.81+100712.6 | 00:56:17.82     | +10:07:12.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005822.93+081748.0 | 00:58:22.93     | +08:17:48.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004928.12+100302.2 | 00:49:28.13     | +10:03:02.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005004.33+074006.7 | 00:50:04.33     | +07:40:06.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005219.14+102044.0 | 00:52:19.14     | +10:20:44.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004715.69+084411.8 | 00:47:15.70     | +08:44:11.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005726.70+075641.1 | 00:57:26.71     | +07:56:41.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005250+102125          | 00:52:50.00     | +10:21:25.6     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005518.20+073411.8 | 00:55:18.20     | +07:34:11.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005419.36+072939.4 | 00:54:19.36     | +07:29:39.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004712.91+085656.8 | 00:47:12.91     | +08:56:56.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004713.78+090125.8 | 00:47:13.79     | +09:01:25.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004809.01+094152.8 | 00:48:09.02     | +09:41:52.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004750.32+093350.2 | 00:47:50.33     | +09:33:50.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004939.17+100515.1 | 00:49:39.17     | +10:05:15.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004848.65+075459.8 | 00:48:48.65     | +07:54:59.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004930.23+074538.4 | 00:49:30.23     | +07:45:38.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004841.26+075655.0 | 00:48:41.26     | +07:56:55.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005851.45+083905.3 | 00:58:51.45     | +08:39:05.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004819.43+080338.1 | 00:48:19.43     | +08:03:38.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004744.51+081824.4 | 00:47:44.52     | +08:18:24.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004844.34+095321.5 | 00:48:44.35     | +09:53:21.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004732.23+082552.9 | 00:47:32.24     | +08:25:52.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005019.59+101133.2 | 00:50:19.59     | +10:11:33.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005759.08+094240.5 | 00:57:59.08     | +09:42:40.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005749.71+080324.8 | 00:57:49.72     | +08:03:24.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005726.83+095259.7 | 00:57:26.83     | +09:52:59.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004723.06+091617.2 | 00:47:23.06     | +09:16:17.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005809+081046          | 00:58:09.31     | +08:10:46.3     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J004958+100840          | 00:49:58.73     | +10:08:40.3     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00502559+1012246      | 00:50:25.58     | +10:12:24.7     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005853.85+084157.7 | 00:58:53.86     | +08:41:57.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005822.82+081654.3 | 00:58:22.82     | +08:16:54.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004711.85+085625.2 | 00:47:11.86     | +08:56:25.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005402.69+072835.7 | 00:54:02.69     | +07:28:35.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005721.07+075442.8 | 00:57:21.07     | +07:54:42.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00581471+0812571      | 00:58:14.70     | +08:12:57.1     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004711.94+085755.1 | 00:47:11.95     | +08:57:55.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004712.75+090135.0 | 00:47:12.76     | +09:01:35.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004904.73+075040.3 | 00:49:04.73     | +07:50:40.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005301.66+072720.5 | 00:53:01.67     | +07:27:20.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005814.25+081236.2 | 00:58:14.25     | +08:12:36.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004834.10+075835.5 | 00:48:34.10     | +07:58:35.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004933.75+074438.9 | 00:49:33.76     | +07:44:39.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004819.64+080309.1 | 00:48:19.64     | +08:03:09.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005142.63+101930.6 | 00:51:42.63     | +10:19:30.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004719.94+091353.8 | 00:47:19.94     | +09:13:53.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005210.97+072818.6 | 00:52:10.97     | +07:28:18.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005305.62+072716.7 | 00:53:05.62     | +07:27:16.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005340.09+102130.2 | 00:53:40.10     | +10:21:30.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005437.14+073017.8 | 00:54:37.15     | +07:30:17.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J004734+082342          | 00:47:34.22     | +08:23:42.4     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J004857+095713          | 00:48:57.73     | +09:57:13.0     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00575011+0803032      | 00:57:50.12     | +08:03:03.1     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005353.11+072801.4 | 00:53:53.11     | +07:28:01.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005701.98+074948.6 | 00:57:01.99     | +07:49:48.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00574250+0800312      | 00:57:42.51     | +08:00:31.3     | G               | 0.038533        | 
| 1               | 13.2700041667   | 8.9100075       | 1RXS J004806.5+094146        | 00:48:06.50     | +09:41:46.0     | XrayS           |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004724.91+083022.8 | 00:47:24.92     | +08:30:22.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005305.68+102200.8 | 00:53:05.69     | +10:22:00.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005519.26+073345.8 | 00:55:19.27     | +07:33:45.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004737.18+092751.0 | 00:47:37.18     | +09:27:51.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004822.71+080153.5 | 00:48:22.71     | +08:01:53.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004727.74+082802.3 | 00:47:27.74     | +08:28:02.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004831.85+095022.9 | 00:48:31.86     | +09:50:22.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005320.71+072715.4 | 00:53:20.71     | +07:27:15.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005844.89+083029.4 | 00:58:44.90     | +08:30:29.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004717.22+091126.6 | 00:47:17.22     | +09:11:26.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005642.38+100339.8 | 00:56:42.39     | +10:03:39.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005445.30+101828.3 | 00:54:45.31     | +10:18:28.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005838.74+092350.6 | 00:58:38.75     | +09:23:50.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEX 2673178874764853983    | 00:51:23.92     | +07:30:46.4     | VisS            |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004720.94+091541.5 | 00:47:20.94     | +09:15:41.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004944.70+100649.9 | 00:49:44.71     | +10:06:50.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005421.08+102001.9 | 00:54:21.08     | +10:20:01.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J004723+083118          | 00:47:23.58     | +08:31:18.4     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005828.30+093022.7 | 00:58:28.31     | +09:30:22.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005853.33+091029.8 | 00:58:53.34     | +09:10:29.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005746.45+094749.7 | 00:57:46.45     | +09:47:49.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005022.68+101229.0 | 00:50:22.68     | +10:12:29.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004752.97+093623.3 | 00:47:52.98     | +09:36:23.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005857.10+084500.3 | 00:58:57.11     | +08:45:00.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004735.16+092700.8 | 00:47:35.17     | +09:27:00.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005249.68+072706.0 | 00:52:49.68     | +07:27:06.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004828.21+094933.7 | 00:48:28.22     | +09:49:33.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004807.29+094226.9 | 00:48:07.29     | +09:42:26.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005850.20+083446.0 | 00:58:50.21     | +08:34:46.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005736.45+075820.6 | 00:57:36.46     | +07:58:20.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004710.51+085926.3 | 00:47:10.52     | +08:59:26.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004829.65+095002.5 | 00:48:29.66     | +09:50:02.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004710.50+084931.0 | 00:47:10.50     | +08:49:31.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005821.83+081517.8 | 00:58:21.83     | +08:15:17.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005059+073233          | 00:50:59.76     | +07:32:33.6     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005451.03+073056.3 | 00:54:51.04     | +07:30:56.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005401.73+072801.0 | 00:54:01.74     | +07:28:01.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004743.12+081732.0 | 00:47:43.12     | +08:17:32.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004724.83+092013.5 | 00:47:24.83     | +09:20:13.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005224.05+072725.9 | 00:52:24.06     | +07:27:26.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005047.79+101535.6 | 00:50:47.80     | +10:15:35.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005709.61+095821.6 | 00:57:09.61     | +09:58:21.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005510.88+073230.8 | 00:55:10.89     | +07:32:30.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005137.24+072928.7 | 00:51:37.25     | +07:29:28.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005800.02+094344.3 | 00:58:00.03     | +09:43:44.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J004730+082436          | 00:47:30.59     | +08:24:36.0     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005317.11+072646.1 | 00:53:17.11     | +07:26:46.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004827.34+075940.4 | 00:48:27.35     | +07:59:40.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005032.00+073514.5 | 00:50:32.01     | +07:35:14.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005159.53+102101.2 | 00:51:59.54     | +10:21:01.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00483319+0951322      | 00:48:33.20     | +09:51:32.2     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004734.68+092738.9 | 00:47:34.69     | +09:27:38.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00571971+0753186      | 00:57:19.73     | +07:53:18.5     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005035.46+073448.3 | 00:50:35.46     | +07:34:48.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005352.32+072727.3 | 00:53:52.33     | +07:27:27.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004852.84+095650.2 | 00:48:52.84     | +09:56:50.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004837.84+075627.6 | 00:48:37.85     | +07:56:27.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005844.34+092120.3 | 00:58:44.35     | +09:21:20.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | PMN J0048+0758               | 00:48:32.91     | +07:57:51.3     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004814.54+094543.8 | 00:48:14.55     | +09:45:43.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00471094+0844317      | 00:47:10.96     | +08:44:31.4     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005649.75+100254.5 | 00:56:49.75     | +10:02:54.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005900.25+090045.1 | 00:59:00.26     | +09:00:45.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005333.58+072653.1 | 00:53:33.59     | +07:26:53.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005500.93+101748.2 | 00:55:01.22     | +10:17:47.6     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005736.05+075737.1 | 00:57:36.06     | +07:57:37.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00553642+1014169      | 00:55:36.43     | +10:14:17.1     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004924.22+100348.9 | 00:49:24.22     | +10:03:48.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005406.79+072754.9 | 00:54:06.80     | +07:27:55.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005051.02+073301.3 | 00:50:51.02     | +07:33:01.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004718.64+083344.3 | 00:47:18.65     | +08:33:44.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00565959+0748247      | 00:56:59.59     | +07:48:25.1     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005129.71+101928.4 | 00:51:29.71     | +10:19:28.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004958.15+073937.4 | 00:49:58.15     | +07:39:37.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005009.08+101115.7 | 00:50:09.08     | +10:11:15.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005045.52+101541.7 | 00:50:45.52     | +10:15:41.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005140.46+102011.0 | 00:51:40.47     | +10:20:11.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005636.81+100528.8 | 00:56:36.82     | +10:05:28.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004709.98+090334.1 | 00:47:09.98     | +09:03:34.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005624.07+100741.8 | 00:56:24.07     | +10:07:41.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005124.61+101908.6 | 00:51:24.61     | +10:19:08.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004925.28+100405.5 | 00:49:25.28     | +10:04:05.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005006.12+101054.7 | 00:50:06.13     | +10:10:54.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005253.31+102240.0 | 00:52:53.31     | +10:22:40.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005559.19+073746.2 | 00:55:59.19     | +07:37:46.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004946.59+100755.4 | 00:49:46.59     | +10:07:55.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005438.97+072936.7 | 00:54:38.98     | +07:29:36.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005132+101946          | 00:51:32.64     | +10:19:46.8     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004842.80+095434.2 | 00:48:42.80     | +09:54:34.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004721.45+091852.1 | 00:47:21.46     | +09:18:52.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004955.79+073951.4 | 00:49:55.80     | +07:39:51.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005859.61+090433.3 | 00:58:59.62     | +09:04:33.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004713.76+083839.0 | 00:47:13.77     | +08:38:39.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005249.94+072628.0 | 00:52:49.94     | +07:26:28.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005405.50+072740.8 | 00:54:05.50     | +07:27:40.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005005.27+073822.7 | 00:50:05.27     | +07:38:22.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005413.64+102110.8 | 00:54:13.64     | +10:21:10.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005132.95+072920.2 | 00:51:32.96     | +07:29:20.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005010.59+101141.7 | 00:50:10.60     | +10:11:41.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005034.82+101444.2 | 00:50:34.83     | +10:14:44.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004800.08+080837.8 | 00:48:00.08     | +08:08:37.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005838.01+082252.1 | 00:58:38.01     | +08:22:52.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004718.23+091618.3 | 00:47:18.24     | +09:16:18.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005902.09+085701.9 | 00:59:02.10     | +08:57:01.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005902.21+085515.7 | 00:59:02.22     | +08:55:15.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005002.89+073839.1 | 00:50:02.90     | +07:38:39.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00484900+0753007      | 00:48:49.01     | +07:53:00.8     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005351.34+072703.5 | 00:53:51.34     | +07:27:03.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005840.77+092456.3 | 00:58:40.78     | +09:24:56.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005901.56+090031.2 | 00:59:01.57     | +09:00:31.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005256.74+072619.0 | 00:52:56.74     | +07:26:19.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004707.64+085041.4 | 00:47:07.65     | +08:50:41.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005835+092820          | 00:58:35.48     | +09:28:20.8     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005135.02+102006.1 | 00:51:35.02     | +10:20:06.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004923.34+074519.3 | 00:49:23.34     | +07:45:19.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005353.09+072705.5 | 00:53:53.10     | +07:27:05.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004825.70+094955.9 | 00:48:25.70     | +09:49:55.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005458.80+073054.1 | 00:54:58.81     | +07:30:54.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005819.14+081237.0 | 00:58:19.15     | +08:12:37.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J004812.25+094531.9 | 00:48:12.25     | +09:45:31.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005545.34+073541.3 | 00:55:45.35     | +07:35:41.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005437.72+072917.5 | 00:54:37.72     | +07:29:17.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005820.37+093621.4 | 00:58:20.38     | +09:36:21.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005059.51+073151.2 | 00:50:59.52     | +07:31:51.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005121.89+072958.4 | 00:51:21.90     | +07:29:58.4     | UvS             |                 | 
